Centro Poblado,Aeropuerto,Distancia(Km),Cobertura,Aerodromo,D_Aerodromo,Regional,D_Regional,Nacional,D_Nacional,Internacional,D_Internacional,Tipo_Cobertura
EL CARPI,GUSTAVO ROJAS PINILLA,18.9026894001718,True,GUSTAVO ROJAS PINILLA,18.9026894001718,ALBERTO LLERAS CAMARGO,61.3480962249491,EL ALCARAVAN,119.391639732188,EL DORADO,110.094887082434,Aeródromo
VIRACACHÁ,GUSTAVO ROJAS PINILLA,12.8519883080599,True,GUSTAVO ROJAS PINILLA,12.8519883080599,ALBERTO LLERAS CAMARGO,44.9552751631249,EL ALCARAVAN,101.884727185854,EL DORADO,124.677467768512,Aeródromo
LA CABAÑA,TRES DE MAYO,14.8637311051285,True,ORITO,51.1261793769474,CANANGUCHAL,67.918222684073,TRES DE MAYO,14.8637311051285,BENITO SALAS,317.348073855808,Nacional
LAS PAVAS,DUBAI,54.0355419037494,False,DUBAI,54.0355419037494,JUAN H.WHITE,88.6999325482417,LOS GARZONES,143.324535806115,PALONEGRO,213.858757305845,Sin cobertura
CONDOMINIO MARACAY,INGENIO RISARALDA,11.029620944609,True,INGENIO RISARALDA,11.029620944609,FARFAN HERIBERTO GIL MAR,89.8804985320071,LA NUBIA,48.8996493558437,MATECAÑA,12.2665291506165,Internacional
CONDOMINIO PALMAR,INGENIO RISARALDA,10.6181769854729,True,INGENIO RISARALDA,10.6181769854729,FARFAN HERIBERTO GIL MAR,90.1394416988708,LA NUBIA,48.8611861409376,MATECAÑA,12.4394923297327,Internacional
PORE,LA MAPORA,9.11070005336167,True,LA MAPORA,9.11070005336167,GUSTAVO VARGAS,84.4412777726297,EL ALCARAVAN,62.7740594018198,PALONEGRO,203.738457633539,Aeródromo
ANSERMA,INGENIO RISARALDA,40.2523693536152,False,INGENIO RISARALDA,40.2523693536152,JOSE CELESTINO,99.7661506356448,LA NUBIA,42.0198222420752,MATECAÑA,47.373901090799,Sin cobertura
MARAPRA,INGENIO RISARALDA,37.5081734631915,True,INGENIO RISARALDA,37.5081734631915,JOSE CELESTINO,99.3632276614476,LA NUBIA,40.1043076109651,MATECAÑA,44.2884272862556,Aeródromo
SAN PEDRO,TRES DE MAYO,16.9222508048015,True,ORITO,32.9248395916648,CANANGUCHAL,38.4205261677509,TRES DE MAYO,16.9222508048015,BENITO SALAS,294.66455135294,Nacional
LA HABANA,SAN ROQUE  - CA.,14.0640517043845,True,SAN ROQUE  - CA.,14.0640517043845,FARFAN HERIBERTO GIL MAR,24.0330830519259,BUENAVENTURA-GERARDO TOBAR LOPEZ,88.7455479819706,ALFONSO BONILLA ARAGON,43.0174259934475,Regional
EL TRÉBOL,BUENOS AIRES -FADELCE,30.0111957171253,True,BUENOS AIRES -FADELCE,30.0111957171253,AGUAS CLARAS,111.026802618674,ALFONSO LOPEZ PUMAREJO,160.139885092759,CAMILO DAZA,205.44525835756,Aeródromo
FILADELFIA,SAN BERNARDO,9.91618028569562,True,SAN BERNARDO,9.91618028569562,LAS BRUJAS,95.9058463590692,LOS GARZONES,165.739150555649,RAFAEL NUÑEZ,171.663343536847,Aeródromo
LA MARINA,SAN ROQUE  - CA.,12.6876730026411,True,SAN ROQUE  - CA.,12.6876730026411,FARFAN HERIBERTO GIL MAR,13.3435393509983,BUENAVENTURA-GERARDO TOBAR LOPEZ,100.324050086487,ALFONSO BONILLA ARAGON,63.2207481616086,Regional
CAMELIAS,JOSE CELESTINO,12.866106867947,True,GANADERIA EL TRIUNFO,26.8292145005153,JOSE CELESTINO,12.866106867947,LA NUBIA,57.516103746118,MATECAÑA,95.4945881126735,Regional
HORIZONTE,BUENAVENTURA-GERARDO TOBAR LOPEZ,21.0516587322913,True,LAS AGUILAS -CA,75.9627811899475,FARFAN HERIBERTO GIL MAR,110.841836041068,BUENAVENTURA-GERARDO TOBAR LOPEZ,21.0516587322913,ALFONSO BONILLA ARAGON,87.0735372316332,Nacional
LA MERCED,ANTONIO NARIÑO,27.056588929972,True,ORITO,72.1463483577269,CANANGUCHAL,80.1298603042173,ANTONIO NARIÑO,27.056588929972,ALFONSO BONILLA ARAGON,284.843964954299,Nacional
EL LIMÓN,NAVAS PARDO,15.6139149541047,True,NAVAS PARDO,15.6139149541047,FARFAN HERIBERTO GIL MAR,86.4399139099015,PERALES,99.3739859014815,BENITO SALAS,84.242985735239,Aeródromo
CONDOMINIO RUITOQUE COUNTRY CLUB,HORIZONTES,3.12645973956188,True,HORIZONTES,3.12645973956188,COLONIZADORES,135.891197673107,YARIGUIES,79.6291152122622,PALONEGRO,15.8266606551675,Internacional
AGUABONITA,JOSE CELESTINO,31.2958557396353,True,GANADERIA EL TRIUNFO,44.4096117228228,JOSE CELESTINO,31.2958557396353,LA NUBIA,59.6580175564298,JOSE M. CORDOVA,91.8838806812251,Regional
MARQUETALIA,JOSE CELESTINO,20.9998953508515,True,GANADERIA EL TRIUNFO,34.9178563203389,JOSE CELESTINO,20.9998953508515,LA NUBIA,54.6280496497298,MATECAÑA,93.1766742483197,Regional
PUEBLO RICO,INGENIO RISARALDA,38.9693379250188,True,INGENIO RISARALDA,38.9693379250188,CONDOTO MANDINGA,73.4512539513921,LA NUBIA,66.0115832456851,MATECAÑA,55.7771304028799,Aeródromo
JUNTAS,BUENAVENTURA-GERARDO TOBAR LOPEZ,25.756224605887,True,EDGAR CALDAS POTES-CA,34.6005703476294,FARFAN HERIBERTO GIL MAR,69.1783829919829,BUENAVENTURA-GERARDO TOBAR LOPEZ,25.756224605887,ALFONSO BONILLA ARAGON,49.6268896189663,Nacional
PÁCORA,LA FLORIDA,30.922483293178,True,MAGUI PAYAN,31.241998719301,JUAN CASIANO,108.076047700005,LA FLORIDA,30.922483293178,ALFONSO BONILLA ARAGON,303.497611931564,Nacional
ARAUCA,SANTIAGO PEREZ QUIROZ,1.39614798574324,True,LOS GAVANES (LA MATA),8.17218780090496,COLONIZADORES,123.296929117188,SANTIAGO PEREZ QUIROZ,1.39614798574324,CAMILO DAZA,216.344606265258,Nacional
CARTAGENA,ANTONIO NARIÑO,36.5583381049221,True,MAGUI PAYAN,82.7610246361465,CANANGUCHAL,117.390372608982,ANTONIO NARIÑO,36.5583381049221,ALFONSO BONILLA ARAGON,283.155513243489,Nacional
PENSILVANIA,JOSE CELESTINO,36.0289190151866,True,GANADERIA EL TRIUNFO,49.7934147788267,JOSE CELESTINO,36.0289190151866,LA NUBIA,51.9242193228508,MATECAÑA,90.2010107839595,Regional
ARBOLEDA,SAN BERNARDO,53.4417350817849,False,SAN BERNARDO,53.4417350817849,LAS BRUJAS,92.4037697238958,LOS GARZONES,131.792055674521,RAFAEL NUÑEZ,205.299657265643,Sin cobertura
BOLIVIA,GUSTAVO ARTUNDUAGA PAREDES,57.4470126524495,False,SOLANO,68.1682956984271,EDUARDO FALLA SOLANO,97.3980691957967,GUSTAVO ARTUNDUAGA PAREDES,57.4470126524495,BENITO SALAS,179.562167664991,Sin cobertura
EL HIGUERÓN,JOSE CELESTINO,26.8579471561786,True,GANADERIA EL TRIUNFO,40.4668097870318,JOSE CELESTINO,26.8579471561786,LA NUBIA,56.1410243337054,MATECAÑA,94.7880862485922,Regional
LA LINDA,JOSE CELESTINO,29.9942679143812,True,GANADERIA EL TRIUNFO,43.4816385906939,JOSE CELESTINO,29.9942679143812,LA NUBIA,56.6070002228054,JOSE M. CORDOVA,94.4134980863282,Regional
LA RIOJA,JOSE CELESTINO,30.4448007324471,True,GANADERIA EL TRIUNFO,44.1886111908646,JOSE CELESTINO,30.4448007324471,LA NUBIA,53.5387236346952,MATECAÑA,92.11688690666,Regional
PUEBLONUEVO,DUBAI,55.9937641192453,False,DUBAI,55.9937641192453,JUAN H.WHITE,94.4983660787,LOS GARZONES,134.125147241249,RAFAEL NUÑEZ,226.456938019873,Sin cobertura
SAN DANIEL,JOSE CELESTINO,28.778877965043,True,GANADERIA EL TRIUNFO,42.1897666163443,JOSE CELESTINO,28.778877965043,LA NUBIA,57.5480732450183,JOSE M. CORDOVA,95.1213066391222,Regional
LA SOLEDAD ALTA,JOSE CELESTINO,26.0262783073627,True,GANADERIA EL TRIUNFO,39.7646917552435,JOSE CELESTINO,26.0262783073627,LA NUBIA,54.9837821248547,MATECAÑA,93.6390509344888,Regional
PUEBLO VIEJO,CANANGUCHAL,24.9314146836279,True,ORITO,64.3153673538482,CANANGUCHAL,24.9314146836279,ANTONIO NARIÑO,74.6057031249053,BENITO SALAS,246.207598415544,Regional
RISARALDA,GUSTAVO ARTUNDUAGA PAREDES,70.6308352315268,False,SOLANO,76.0166737976933,EDUARDO FALLA SOLANO,89.2693209476921,GUSTAVO ARTUNDUAGA PAREDES,70.6308352315268,BENITO SALAS,178.911355039556,Sin cobertura
CALLE LARGA,LAS BRUJAS,17.1100713459499,True,EL CARMEN DE BOLIVAR,31.8668529668317,LAS BRUJAS,17.1100713459499,LOS GARZONES,91.037796748316,RAFAEL NUÑEZ,108.824945626896,Regional
ENCIMADAS,JOSE CELESTINO,30.6712737716031,True,GANADERIA EL TRIUNFO,43.5616380594213,JOSE CELESTINO,30.6712737716031,LA NUBIA,61.312006915146,JOSE M. CORDOVA,91.9135199174182,Regional
RANCHOLARGO,JOSE CELESTINO,24.2301408490857,True,PALANQUERO -GERMAN OLANO,34.9006294050521,JOSE CELESTINO,24.2301408490857,LA NUBIA,70.1357298896075,JOSE M. CORDOVA,97.5406158974152,Regional
DULCE NOMBRE,JOSE CELESTINO,37.1962366122113,True,PALANQUERO -GERMAN OLANO,39.350154013675,JOSE CELESTINO,37.1962366122113,LA NUBIA,74.4773217022812,JOSE M. CORDOVA,84.7294228335138,Regional
CONDOMINIOS VALLES DE ACAPULCO Y LOS SEIS Y PUNTO,INGENIO RISARALDA,13.4677153327755,True,INGENIO RISARALDA,13.4677153327755,CONDOTO MANDINGA,91.127982560658,LA NUBIA,43.2629664612517,MATECAÑA,25.1179704359936,Internacional
PALMA SOLA,LAS BRUJAS,15.8878640399448,True,BARACOA,43.7688892541101,LAS BRUJAS,15.8878640399448,LOS GARZONES,77.0705774519605,RAFAEL NUÑEZ,141.575947740191,Regional
VICTORIA,JOSE CELESTINO,12.0453401575928,True,GANADERIA EL TRIUNFO,23.0670784310315,JOSE CELESTINO,12.0453401575928,LA NUBIA,69.3385327676001,MATECAÑA,107.527190269146,Regional
CORNEJO,CAMILO DAZA,14.3255214610561,True,CINERA,34.5933646277399,AGUAS CLARAS,91.247403043106,YARIGUIES,161.759411584372,CAMILO DAZA,14.3255214610561,Internacional
COROZAL VEREDA CALIFORNIA,CAMILO DAZA,24.037980293544,True,CINERA,51.296569180811,AGUAS CLARAS,109.012224455093,YARIGUIES,156.573467750794,CAMILO DAZA,24.037980293544,Internacional
CORRAL DE SAN LUIS,URACA - CA.,15.2056453116016,True,URACA - CA.,15.2056453116016,TOLU,166.700123616212,ALFONSO LOPEZ PUMAREJO,198.273279091334,ERNESTO CORTISSOZ,24.2171995702889,Internacional
PARTIDAS,JOSE CELESTINO,24.291288008481,True,SAN JOSE,36.0615294210136,JOSE CELESTINO,24.291288008481,LA NUBIA,43.4797248263002,MATECAÑA,81.0080317525197,Regional
SAN ANTONIO DE ATENAS,GUSTAVO ARTUNDUAGA PAREDES,8.5595324984434,True,LA JAGUA,56.0005939697554,CONTADOR,63.4453251472099,GUSTAVO ARTUNDUAGA PAREDES,8.5595324984434,BENITO SALAS,145.715402132887,Nacional
SANTANA LAS HERMOSAS,GUSTAVO ARTUNDUAGA PAREDES,15.4465350291335,True,LA JAGUA,49.5280054744091,CONTADOR,61.7895556184746,GUSTAVO ARTUNDUAGA PAREDES,15.4465350291335,BENITO SALAS,138.856740166109,Nacional
NORCACIA,GUSTAVO ARTUNDUAGA PAREDES,21.6891748710816,True,LA JAGUA,52.8684646502047,CONTADOR,72.4902295616998,GUSTAVO ARTUNDUAGA PAREDES,21.6891748710816,BENITO SALAS,135.306583863605,Nacional
EL PARA,GUSTAVO ARTUNDUAGA PAREDES,27.5697888376127,True,LA JAGUA,47.5469635862873,CONTADOR,72.0970528308697,GUSTAVO ARTUNDUAGA PAREDES,27.5697888376127,BENITO SALAS,128.535461062475,Nacional
CARAÑO,GUSTAVO ARTUNDUAGA PAREDES,18.1599461853945,True,LA JAGUA,46.4744434175277,CONTADOR,51.0116030267366,GUSTAVO ARTUNDUAGA PAREDES,18.1599461853945,BENITO SALAS,140.960124779018,Nacional
CAPITOLIO,GUSTAVO ARTUNDUAGA PAREDES,0.841219607568959,True,LA JAGUA,64.0508544516291,CONTADOR,65.9942362066506,GUSTAVO ARTUNDUAGA PAREDES,0.841219607568959,BENITO SALAS,154.344697197436,Nacional
PUERTO ARANGO,GUSTAVO ARTUNDUAGA PAREDES,7.82034333254626,True,LA JAGUA,71.0217345003764,CONTADOR,72.0940478201033,GUSTAVO ARTUNDUAGA PAREDES,7.82034333254626,BENITO SALAS,159.926053377676,Nacional
SEBASTOPOL,GUSTAVO ARTUNDUAGA PAREDES,9.09033251803522,True,LA JAGUA,55.052721007397,CONTADOR,57.6489553938176,GUSTAVO ARTUNDUAGA PAREDES,9.09033251803522,BENITO SALAS,147.655303312144,Nacional
DORADO,GUSTAVO ARTUNDUAGA PAREDES,58.6019197781629,False,SOLANO,86.7311262786367,CONTADOR,79.2639597790151,GUSTAVO ARTUNDUAGA PAREDES,58.6019197781629,BENITO SALAS,208.337306795969,Sin cobertura
BELÉN DE LOS ANDAQUÍES,GUSTAVO ARTUNDUAGA PAREDES,39.2989930768602,True,LA JAGUA,83.6217367707475,CONTADOR,54.5104317235088,GUSTAVO ARTUNDUAGA PAREDES,39.2989930768602,BENITO SALAS,182.28899886606,Nacional
EL PORTAL LA MONO,GUSTAVO ARTUNDUAGA PAREDES,41.8552235317074,False,SOLANO,88.9571247427061,CONTADOR,68.9131191929702,GUSTAVO ARTUNDUAGA PAREDES,41.8552235317074,BENITO SALAS,191.876908075691,Sin cobertura
PUERTO TORRES,GUSTAVO ARTUNDUAGA PAREDES,46.5221411137754,False,SOLANO,83.7767831519472,CONTADOR,75.2727314342927,GUSTAVO ARTUNDUAGA PAREDES,46.5221411137754,BENITO SALAS,197.910593341403,Sin cobertura
PUEBLO NUEVO LOS ÁNGELES,GUSTAVO ARTUNDUAGA PAREDES,38.8144714850379,True,LA JAGUA,71.9483616728136,CONTADOR,40.7213692205875,GUSTAVO ARTUNDUAGA PAREDES,38.8144714850379,BENITO SALAS,171.424441655789,Nacional
ALETONES,GUSTAVO ARTUNDUAGA PAREDES,35.5038094208392,True,LA JAGUA,75.5305129652678,CONTADOR,47.5030850385015,GUSTAVO ARTUNDUAGA PAREDES,35.5038094208392,BENITO SALAS,174.434639915918,Nacional
CURILLO,GUSTAVO ARTUNDUAGA PAREDES,73.2958942095036,False,SOLANO,82.5841616579115,CANANGUCHAL,76.6450402304486,GUSTAVO ARTUNDUAGA PAREDES,73.2958942095036,BENITO SALAS,224.1325804104,Sin cobertura
NOVIA PUERTO VALDIVIA,CANANGUCHAL,58.4269079029054,False,ORITO,98.4232816814344,CANANGUCHAL,58.4269079029054,TRES DE MAYO,77.7126379764455,BENITO SALAS,226.923548857988,Sin cobertura
PALIZADAS,CANANGUCHAL,63.872104723344,False,SOLANO,95.5640822892731,CANANGUCHAL,63.872104723344,GUSTAVO ARTUNDUAGA PAREDES,79.3811048700171,BENITO SALAS,226.418022467702,Sin cobertura
EL DONCELLO,GUSTAVO ARTUNDUAGA PAREDES,32.7991125812374,True,LA JAGUA,69.0915129338908,EDUARDO FALLA SOLANO,77.864523602034,GUSTAVO ARTUNDUAGA PAREDES,32.7991125812374,BENITO SALAS,141.225469717252,Nacional
MAGUARE,GUSTAVO ARTUNDUAGA PAREDES,45.3628785541393,False,GUACAMAYAS,75.0822319346164,EDUARDO FALLA SOLANO,71.6692299441206,GUSTAVO ARTUNDUAGA PAREDES,45.3628785541393,BENITO SALAS,146.267786259512,Sin cobertura
PUERTO MANRIQUE,GUSTAVO ARTUNDUAGA PAREDES,51.0643945895726,False,GUACAMAYAS,66.3106581686368,EDUARDO FALLA SOLANO,62.8809054758524,GUSTAVO ARTUNDUAGA PAREDES,51.0643945895726,BENITO SALAS,138.954621320992,Sin cobertura
PUERTO HUNGRÍA,GUSTAVO ARTUNDUAGA PAREDES,58.4934642836455,False,GUACAMAYAS,86.925211794181,EDUARDO FALLA SOLANO,78.090679010804,GUSTAVO ARTUNDUAGA PAREDES,58.4934642836455,BENITO SALAS,162.792167818626,Sin cobertura
EL PAUJÍL,GUSTAVO ARTUNDUAGA PAREDES,26.5548542239161,True,LA JAGUA,75.9993933255445,EDUARDO FALLA SOLANO,89.7578859712945,GUSTAVO ARTUNDUAGA PAREDES,26.5548542239161,BENITO SALAS,153.437629887972,Nacional
LA MONTAÑITA,GUSTAVO ARTUNDUAGA PAREDES,18.7411279337221,True,LA JAGUA,79.5321228734773,CONTADOR,83.5126568509276,GUSTAVO ARTUNDUAGA PAREDES,18.7411279337221,BENITO SALAS,164.300019449152,Nacional
COTA,FLAMINIO S. CAMACHO,4.1694728415303,True,FLAMINIO S. CAMACHO,4.1694728415303,JOSE CELESTINO,97.2526821619152,VANGUARDIA,89.7998399225405,EL DORADO,13.3075971544351,Internacional
LA UNIÓN PENEYA,GUSTAVO ARTUNDUAGA PAREDES,52.644085739323,False,SOLANO,59.4753630915146,EDUARDO FALLA SOLANO,108.590188228644,GUSTAVO ARTUNDUAGA PAREDES,52.644085739323,BENITO SALAS,185.956088700165,Sin cobertura
EL BERLIN,GUSTAVO ARTUNDUAGA PAREDES,24.0902557974297,True,LA JAGUA,63.0098310110453,CONTADOR,82.012712530083,GUSTAVO ARTUNDUAGA PAREDES,24.0902557974297,BENITO SALAS,141.183506029056,Nacional
MILÁN,GUSTAVO ARTUNDUAGA PAREDES,33.8060512962873,True,SOLANO,67.7180604122621,CONTADOR,90.0549412822452,GUSTAVO ARTUNDUAGA PAREDES,33.8060512962873,BENITO SALAS,186.034629423774,Nacional
LA RASTRA,GUSTAVO ARTUNDUAGA PAREDES,47.4582518649521,False,SOLANO,55.5507143285559,CONTADOR,100.407056771523,GUSTAVO ARTUNDUAGA PAREDES,47.4582518649521,BENITO SALAS,199.670960620698,Sin cobertura
MORELIA,RANCHO COLIBRI - CA,2.3766794074978,True,RANCHO COLIBRI - CA,2.3766794074978,FARFAN HERIBERTO GIL MAR,44.2676894091591,LA NUBIA,94.6319690333674,MATECAÑA,56.007668593549,Aeródromo
LUSITANIA,EDUARDO FALLA SOLANO,38.1143292656325,True,GUACAMAYAS,39.2533411574316,EDUARDO FALLA SOLANO,38.1143292656325,GUSTAVO ARTUNDUAGA PAREDES,70.5246649833376,BENITO SALAS,115.775368692291,Regional
SAN JOSÉ DEL FRAGUA,GUSTAVO ARTUNDUAGA PAREDES,53.7247849724824,False,LA JAGUA,95.7366920391333,CONTADOR,59.7296127967993,GUSTAVO ARTUNDUAGA PAREDES,53.7247849724824,BENITO SALAS,195.1060110156,Sin cobertura
FRAGUITA,CANANGUCHAL,55.8583074923156,False,ORITO,99.4141684159144,CANANGUCHAL,55.8583074923156,GUSTAVO ARTUNDUAGA PAREDES,78.9513708909711,BENITO SALAS,217.993691567073,Sin cobertura
YURAYACO,CANANGUCHAL,63.4464375684455,False,ORITO,107.152510181923,CANANGUCHAL,63.4464375684455,GUSTAVO ARTUNDUAGA PAREDES,71.2158524110062,BENITO SALAS,211.179882903531,Sin cobertura
SABALETA,CANANGUCHAL,50.999286283269,False,ORITO,93.7823271189318,CANANGUCHAL,50.999286283269,TRES DE MAYO,78.7631626668829,BENITO SALAS,224.35637631893,Sin cobertura
SAN VICENTE DEL CAGUÁN,EDUARDO FALLA SOLANO,3.60611199871139,True,GUACAMAYAS,27.2488812932278,EDUARDO FALLA SOLANO,3.60611199871139,GUSTAVO ARTUNDUAGA PAREDES,106.43443295093,BENITO SALAS,109.289221980002,Regional
CAMPO HERMOSO,BUENAVENTURA-GERARDO TOBAR LOPEZ,4.74029336095949,True,EDGAR CALDAS POTES-CA,62.1151361077623,FARFAN HERIBERTO GIL MAR,94.8149306807631,BUENAVENTURA-GERARDO TOBAR LOPEZ,4.74029336095949,ALFONSO BONILLA ARAGON,78.4515364754307,Nacional
PUERTO BETANIA,EDUARDO FALLA SOLANO,52.9980765931887,False,GUACAMAYAS,70.3964767596737,EDUARDO FALLA SOLANO,52.9980765931887,GUSTAVO ARTUNDUAGA PAREDES,88.550845163816,BENITO SALAS,153.093025442161,Sin cobertura
GUAYABAL,SAN ROQUE  - CA.,1.21824325892215,True,SAN ROQUE  - CA.,1.21824325892215,FARFAN HERIBERTO GIL MAR,9.97647866081921,BUENAVENTURA-GERARDO TOBAR LOPEZ,86.5921785937219,ALFONSO BONILLA ARAGON,53.9997301716237,Regional
VILLA LOBOS,EDUARDO FALLA SOLANO,61.9399435570048,False,CIUDAD YARI,77.5377653680338,EDUARDO FALLA SOLANO,61.9399435570048,GUSTAVO ARTUNDUAGA PAREDES,111.466547798518,BENITO SALAS,167.408793595657,Sin cobertura
ARARACUARA,ARARACUARA,2.37778081926826,True,SEÑORIAS,119.902030525048,ARARACUARA,2.37778081926826,GUSTAVO ARTUNDUAGA PAREDES,430.383736131474,ALFREDO VASQUEZ COBO,481.26439364818,Regional
CUEMANI,ARARACUARA,64.6522138454305,False,SEÑORIAS,105.398237496158,ARARACUARA,64.6522138454305,GUSTAVO ARTUNDUAGA PAREDES,372.543687146982,BENITO SALAS,465.702411022304,Sin cobertura
CRETACEO,YARIGUIES,11.2099207248147,True,CAMPO CAPOTE,25.3892003849424,MORELA,87.546895840064,YARIGUIES,11.2099207248147,PALONEGRO,68.847078751496,Nacional
SANTIAGO DE LA SELVA,GUSTAVO ARTUNDUAGA PAREDES,62.9420736047161,False,SOLANO,68.9486807715783,CANANGUCHAL,93.6131399705052,GUSTAVO ARTUNDUAGA PAREDES,62.9420736047161,BENITO SALAS,216.546944698984,Sin cobertura
PLAYA RICA,RANCHO COLIBRI - CA,30.9773786745471,True,RANCHO COLIBRI - CA,30.9773786745471,FARFAN HERIBERTO GIL MAR,46.3316686523963,BUENAVENTURA-GERARDO TOBAR LOPEZ,97.1500895456414,MATECAÑA,83.0444635445877,Aeródromo
POPAYÁN,ARBOLETES,30.7244882921558,True,ARBOLETES,30.7244882921558,EL PINDO,114.619731610203,LOS GARZONES,45.4723407898794,RAFAEL NUÑEZ,211.367059806732,Aeródromo
CAJETE,GUILLERMO LEON VALENCIA,7.36885031806183,True,EL GUAYABAL,56.0640305900434,CONTADOR,94.8666246737173,GUILLERMO LEON VALENCIA,7.36885031806183,ALFONSO BONILLA ARAGON,122.816002868235,Nacional
CALIBÍO,GUILLERMO LEON VALENCIA,10.2096862553939,True,LA ARROBLEDA,65.0826247476353,CONTADOR,92.7031834400813,GUILLERMO LEON VALENCIA,10.2096862553939,ALFONSO BONILLA ARAGON,113.842181049726,Nacional
JULUMITO,GUILLERMO LEON VALENCIA,4.72996787656786,True,EL GUAYABAL,57.8876635230328,CONTADOR,92.8661687085797,GUILLERMO LEON VALENCIA,4.72996787656786,ALFONSO BONILLA ARAGON,122.107304937705,Nacional
LA REJOYA,GUILLERMO LEON VALENCIA,8.22933474785924,True,EL GUAYABAL,65.202572956224,CONTADOR,94.2324016605783,GUILLERMO LEON VALENCIA,8.22933474785924,ALFONSO BONILLA ARAGON,115.54473014724,Nacional
PUEBLILLO,GUILLERMO LEON VALENCIA,3.03967806536797,True,EL GUAYABAL,60.3092633203461,CONTADOR,85.8194671048053,GUILLERMO LEON VALENCIA,3.03967806536797,ALFONSO BONILLA ARAGON,123.878405556212,Nacional
PUELENJE,GUILLERMO LEON VALENCIA,2.75865279019864,True,EL GUAYABAL,55.9710222859778,CONTADOR,87.8622045644924,GUILLERMO LEON VALENCIA,2.75865279019864,ALFONSO BONILLA ARAGON,126.175935830306,Nacional
POBLAZÓN,GUILLERMO LEON VALENCIA,9.47630227467147,True,EL GUAYABAL,59.587946654769,CONTADOR,78.8706547308544,GUILLERMO LEON VALENCIA,9.47630227467147,ALFONSO BONILLA ARAGON,129.022081603824,Nacional
SAMUEL SILVERIO,GUILLERMO LEON VALENCIA,3.13452462513522,True,EL GUAYABAL,55.7619186964541,CONTADOR,87.1311788800107,GUILLERMO LEON VALENCIA,3.13452462513522,ALFONSO BONILLA ARAGON,126.749560636104,Nacional
CRUCERO DE PUELENJE,GUILLERMO LEON VALENCIA,3.41050491539174,True,EL GUAYABAL,55.4660066782986,CONTADOR,87.1367382117113,GUILLERMO LEON VALENCIA,3.41050491539174,ALFONSO BONILLA ARAGON,126.990276355562,Nacional
EL TÚNEL,GUILLERMO LEON VALENCIA,3.22724085913563,True,EL GUAYABAL,55.8127869588848,CONTADOR,86.783669261347,GUILLERMO LEON VALENCIA,3.22724085913563,ALFONSO BONILLA ARAGON,126.902298240662,Nacional
JULUMITO ALTO,GUILLERMO LEON VALENCIA,5.72738044002976,True,EL GUAYABAL,58.3450708764916,CONTADOR,93.9541681108505,GUILLERMO LEON VALENCIA,5.72738044002976,ALFONSO BONILLA ARAGON,121.246718180953,Nacional
LA CABUYERA,GUILLERMO LEON VALENCIA,10.2129414791285,True,LA ARROBLEDA,65.8272877274897,CONTADOR,90.5575637595126,GUILLERMO LEON VALENCIA,10.2129414791285,ALFONSO BONILLA ARAGON,114.734128647472,Nacional
LA PLAYA,RANCHO COLIBRI - CA,11.2363820626807,True,RANCHO COLIBRI - CA,11.2363820626807,FARFAN HERIBERTO GIL MAR,51.1150244457138,LA NUBIA,94.1635725307148,MATECAÑA,55.6828718644191,Aeródromo
LAME,GUILLERMO LEON VALENCIA,7.615902505704,True,EL GUAYABAL,65.4049640760608,CONTADOR,85.2035110152495,GUILLERMO LEON VALENCIA,7.615902505704,ALFONSO BONILLA ARAGON,120.47076505825,Nacional
VEREDA DE TORRES,GUILLERMO LEON VALENCIA,3.11212178819853,True,EL GUAYABAL,55.9709638471079,CONTADOR,89.6110548042825,GUILLERMO LEON VALENCIA,3.11212178819853,ALFONSO BONILLA ARAGON,125.25904965324,Nacional
LA ESPERANZA (JARDINES DE PAZ),GUILLERMO LEON VALENCIA,6.73213106811483,True,EL GUAYABAL,65.3935867644758,CONTADOR,89.8641589611788,GUILLERMO LEON VALENCIA,6.73213106811483,ALFONSO BONILLA ARAGON,117.673262007478,Nacional
PARCELACIÓN ATARDECERES DE LA PRADERA,GUILLERMO LEON VALENCIA,6.87680283325287,True,EL GUAYABAL,65.2528186120138,CONTADOR,91.1999481703944,GUILLERMO LEON VALENCIA,6.87680283325287,ALFONSO BONILLA ARAGON,117.045340105686,Nacional
EL MANGO,ANTONIO NARIÑO,35.1037340520481,True,EL GUAYABAL,49.5252776472924,CANANGUCHAL,93.1809776624388,ANTONIO NARIÑO,35.1037340520481,ALFONSO BONILLA ARAGON,225.140022568378,Nacional
EL DIVISO,ANTONIO NARIÑO,21.6248090781454,True,EL GUAYABAL,69.3088887370599,CANANGUCHAL,106.775042590365,ANTONIO NARIÑO,21.6248090781454,ALFONSO BONILLA ARAGON,243.595442919688,Nacional
CRISTO REY,CAMILO DAZA,17.6582118402314,True,CINERA,18.2959186662051,AGUAS CLARAS,88.3036633276623,YARIGUIES,176.152155536411,CAMILO DAZA,17.6582118402314,Internacional
LA BALSA,PALMAS DE TUMACO  -CA,19.8695207200596,True,PALMAS DE TUMACO  -CA,19.8695207200596,JUAN CASIANO,158.044526588925,LA FLORIDA,51.5914139642595,ALFONSO BONILLA ARAGON,349.51058679183,Aeródromo
