SupplierTransactionID,SupplierID,TransactionTypeID,PurchaseOrderID,PaymentMethodID,SupplierInvoiceNumber,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized,LastEditedBy,LastEditedWhen
243036,7,5,1531,4,6237,2015-07-14,494500.30,74175.05,568675.35,0.00,2015-07-20,1,17,2015-07-20 09:00:00.0000000
243487,4,5,1532,4,2507,2015-07-15,1140096.00,171014.40,1311110.40,0.00,2015-07-20,1,17,2015-07-20 09:00:00.0000000
243491,7,5,1533,4,6923,2015-07-15,497819.70,74672.96,572492.66,0.00,2015-07-20,1,17,2015-07-20 09:00:00.0000000
243935,4,5,1534,4,9041,2015-07-16,1141308.00,171196.20,1312504.20,0.00,2015-07-20,1,17,2015-07-20 09:00:00.0000000
243939,7,5,1535,4,5569,2015-07-16,499008.00,74851.20,573859.20,0.00,2015-07-20,1,17,2015-07-20 09:00:00.0000000
244377,4,5,1536,4,6371,2015-07-17,1144752.00,171712.80,1316464.80,0.00,2015-07-20,1,17,2015-07-20 09:00:00.0000000
244381,7,5,1537,4,2395,2015-07-17,501605.50,75240.83,576846.33,0.00,2015-07-20,1,17,2015-07-20 09:00:00.0000000
244875,4,5,1538,4,5143,2015-07-20,1144404.00,171660.60,1316064.60,0.00,2015-07-20,1,17,2015-07-20 09:00:00.0000000
244879,7,5,1539,4,6612,2015-07-20,502406.20,75360.93,577767.13,0.00,2015-07-20,1,17,2015-07-20 09:00:00.0000000
244881,4,5,1540,4,8304,2015-07-20,84.00,12.60,96.60,0.00,2015-07-20,1,17,2015-07-20 09:00:00.0000000
244884,7,5,1541,4,5006,2015-07-20,1875.60,281.34,2156.94,0.00,2015-07-20,1,17,2015-07-20 09:00:00.0000000
244885,4,7,NULL,4,NULL,2015-07-20,0.00,0.00,-6563749.20,0.00,2015-07-20,1,17,2015-07-20 09:00:00.0000000
244886,7,7,NULL,4,NULL,2015-07-20,0.00,0.00,-2871797.61,0.00,2015-07-20,1,17,2015-07-20 09:00:00.0000000
245267,4,5,1542,4,2170,2015-07-21,1144986.00,171747.90,1316733.90,0.00,2015-07-27,1,17,2015-07-27 09:00:00.0000000
245271,7,5,1543,4,9104,2015-07-21,507023.60,76053.54,583077.14,0.00,2015-07-27,1,17,2015-07-27 09:00:00.0000000
245579,4,5,1544,4,9215,2015-07-22,1147986.00,172197.90,1320183.90,0.00,2015-07-27,1,17,2015-07-27 09:00:00.0000000
245583,7,5,1545,4,4292,2015-07-22,508926.70,76339.01,585265.71,0.00,2015-07-27,1,17,2015-07-27 09:00:00.0000000
246026,4,5,1546,4,3517,2015-07-23,1150080.00,172512.00,1322592.00,0.00,2015-07-27,1,17,2015-07-27 09:00:00.0000000
246030,7,5,1547,4,7940,2015-07-23,513207.50,76981.13,590188.63,0.00,2015-07-27,1,17,2015-07-27 09:00:00.0000000
246548,4,5,1548,4,6098,2015-07-24,1156194.00,173429.10,1329623.10,0.00,2015-07-27,1,17,2015-07-27 09:00:00.0000000
246552,7,5,1549,4,3629,2015-07-24,513647.70,77047.16,590694.86,0.00,2015-07-27,1,17,2015-07-27 09:00:00.0000000
247206,4,5,1550,4,5833,2015-07-27,1159374.00,173906.10,1333280.10,0.00,2015-07-27,1,17,2015-07-27 09:00:00.0000000
247210,7,5,1551,4,8533,2015-07-27,515713.10,77356.97,593070.07,0.00,2015-07-27,1,17,2015-07-27 09:00:00.0000000
247214,4,5,1552,4,5988,2015-07-27,1764.00,264.60,2028.60,0.00,2015-07-27,1,17,2015-07-27 09:00:00.0000000
247218,7,5,1553,4,613,2015-07-27,912.00,136.80,1048.80,0.00,2015-07-27,1,17,2015-07-27 09:00:00.0000000
247219,4,7,NULL,4,NULL,2015-07-27,0.00,0.00,-6624441.60,0.00,2015-07-27,1,17,2015-07-27 09:00:00.0000000
247220,7,7,NULL,4,NULL,2015-07-27,0.00,0.00,-2943345.21,0.00,2015-07-27,1,17,2015-07-27 09:00:00.0000000
247552,4,5,1554,4,6906,2015-07-28,1162056.00,174308.40,1336364.40,0.00,2015-08-03,1,2,2015-08-03 09:00:00.0000000
247556,7,5,1555,4,1934,2015-07-28,516296.20,77444.43,593740.63,0.00,2015-08-03,1,2,2015-08-03 09:00:00.0000000
247916,4,5,1556,4,4848,2015-07-29,1163460.00,174519.00,1337979.00,0.00,2015-08-03,1,2,2015-08-03 09:00:00.0000000
247920,7,5,1557,4,880,2015-07-29,515736.90,77360.54,593097.44,0.00,2015-08-03,1,2,2015-08-03 09:00:00.0000000
248334,4,5,1558,4,8358,2015-07-30,1166622.00,174993.30,1341615.30,0.00,2015-08-03,1,2,2015-08-03 09:00:00.0000000
248338,7,5,1559,4,1612,2015-07-30,516206.80,77431.02,593637.82,0.00,2015-08-03,1,2,2015-08-03 09:00:00.0000000
248846,4,5,1560,4,6135,2015-07-31,1171782.00,175767.30,1347549.30,0.00,2015-08-03,1,2,2015-08-03 09:00:00.0000000
248850,7,5,1561,4,5129,2015-07-31,518502.50,77775.38,596277.88,0.00,2015-08-03,1,2,2015-08-03 09:00:00.0000000
249400,4,5,1562,4,6637,2015-08-03,1172082.00,175812.30,1347894.30,0.00,2015-08-03,1,2,2015-08-03 09:00:00.0000000
249404,7,5,1563,4,5890,2015-08-03,518738.20,77810.73,596548.93,0.00,2015-08-03,1,2,2015-08-03 09:00:00.0000000
249408,4,5,1564,4,9871,2015-08-03,1812.00,271.80,2083.80,0.00,2015-08-03,1,2,2015-08-03 09:00:00.0000000
249409,4,7,NULL,4,NULL,2015-08-03,0.00,0.00,-6713486.10,0.00,2015-08-03,1,2,2015-08-03 09:00:00.0000000
249410,7,7,NULL,4,NULL,2015-08-03,0.00,0.00,-2973302.70,0.00,2015-08-03,1,2,2015-08-03 09:00:00.0000000
249759,4,5,1565,4,8857,2015-08-04,1177308.00,176596.20,1353904.20,0.00,2015-08-10,1,7,2015-08-10 09:00:00.0000000
249763,7,5,1566,4,6384,2015-08-04,518908.40,77836.26,596744.66,0.00,2015-08-10,1,7,2015-08-10 09:00:00.0000000
250137,4,5,1567,4,7321,2015-08-05,1180782.00,177117.30,1357899.30,0.00,2015-08-10,1,7,2015-08-10 09:00:00.0000000
250141,7,5,1568,4,4902,2015-08-05,519489.90,77923.49,597413.39,0.00,2015-08-10,1,7,2015-08-10 09:00:00.0000000
250377,4,5,1569,4,2548,2015-08-06,1181682.00,177252.30,1358934.30,0.00,2015-08-10,1,7,2015-08-10 09:00:00.0000000
250381,7,5,1570,4,4217,2015-08-06,520654.40,78098.16,598752.56,0.00,2015-08-10,1,7,2015-08-10 09:00:00.0000000
250762,4,5,1571,4,2834,2015-08-07,1181598.00,177239.70,1358837.70,0.00,2015-08-10,1,7,2015-08-10 09:00:00.0000000
250766,7,5,1572,4,9046,2015-08-07,523571.90,78535.79,602107.69,0.00,2015-08-10,1,7,2015-08-10 09:00:00.0000000
251088,4,5,1573,4,6668,2015-08-10,1180374.00,177056.10,1357430.10,0.00,2015-08-10,1,7,2015-08-10 09:00:00.0000000
251092,7,5,1574,4,220,2015-08-10,523182.60,78477.39,601659.99,0.00,2015-08-10,1,7,2015-08-10 09:00:00.0000000
251097,4,5,1575,4,1070,2015-08-10,2112.00,316.80,2428.80,0.00,2015-08-10,1,7,2015-08-10 09:00:00.0000000
251100,7,5,1576,4,3592,2015-08-10,1936.00,290.40,2226.40,0.00,2015-08-10,1,7,2015-08-10 09:00:00.0000000
251101,4,7,NULL,4,NULL,2015-08-10,0.00,0.00,-6789434.40,0.00,2015-08-10,1,7,2015-08-10 09:00:00.0000000
251102,7,7,NULL,4,NULL,2015-08-10,0.00,0.00,-2998904.69,0.00,2015-08-10,1,7,2015-08-10 09:00:00.0000000
251513,4,5,1577,4,2866,2015-08-11,1184562.00,177684.30,1362246.30,0.00,2015-08-17,1,13,2015-08-17 09:00:00.0000000
251517,7,5,1578,4,8925,2015-08-11,525480.60,78822.09,604302.69,0.00,2015-08-17,1,13,2015-08-17 09:00:00.0000000
251992,4,5,1579,4,6701,2015-08-12,1188126.00,178218.90,1366344.90,0.00,2015-08-17,1,13,2015-08-17 09:00:00.0000000
251996,7,5,1580,4,2271,2015-08-12,525815.30,78872.30,604687.60,0.00,2015-08-17,1,13,2015-08-17 09:00:00.0000000
252397,4,5,1581,4,1626,2015-08-13,1192314.00,178847.10,1371161.10,0.00,2015-08-17,1,13,2015-08-17 09:00:00.0000000
252401,7,5,1582,4,172,2015-08-13,526124.10,78918.62,605042.72,0.00,2015-08-17,1,13,2015-08-17 09:00:00.0000000
252710,4,5,1583,4,386,2015-08-14,1192998.00,178949.70,1371947.70,0.00,2015-08-17,1,13,2015-08-17 09:00:00.0000000
252714,7,5,1584,4,1629,2015-08-14,525944.80,78891.72,604836.52,0.00,2015-08-17,1,13,2015-08-17 09:00:00.0000000
253200,4,5,1585,4,4501,2015-08-17,1195326.00,179298.90,1374624.90,0.00,2015-08-17,1,13,2015-08-17 09:00:00.0000000
253204,7,5,1586,4,2961,2015-08-17,526882.70,79032.41,605915.11,0.00,2015-08-17,1,13,2015-08-17 09:00:00.0000000
253208,4,5,1587,4,2000,2015-08-17,756.00,113.40,869.40,0.00,2015-08-17,1,13,2015-08-17 09:00:00.0000000
253209,4,7,NULL,4,NULL,2015-08-17,0.00,0.00,-6847194.30,0.00,2015-08-17,1,13,2015-08-17 09:00:00.0000000
253210,7,7,NULL,4,NULL,2015-08-17,0.00,0.00,-3024784.64,0.00,2015-08-17,1,13,2015-08-17 09:00:00.0000000
253503,4,5,1588,4,6234,2015-08-18,1196526.00,179478.90,1376004.90,0.00,2015-08-24,1,19,2015-08-24 09:00:00.0000000
253507,7,5,1589,4,1277,2015-08-18,525764.10,78864.62,604628.72,0.00,2015-08-24,1,19,2015-08-24 09:00:00.0000000
253722,4,5,1590,4,7674,2015-08-19,1197726.00,179658.90,1377384.90,0.00,2015-08-24,1,19,2015-08-24 09:00:00.0000000
253726,7,5,1591,4,2222,2015-08-19,526098.80,78914.82,605013.62,0.00,2015-08-24,1,19,2015-08-24 09:00:00.0000000
253968,4,5,1592,4,2975,2015-08-20,1197930.00,179689.50,1377619.50,0.00,2015-08-24,1,19,2015-08-24 09:00:00.0000000
253972,7,5,1593,4,9602,2015-08-20,526948.30,79042.25,605990.55,0.00,2015-08-24,1,19,2015-08-24 09:00:00.0000000
254324,4,5,1594,4,5289,2015-08-21,1197432.00,179614.80,1377046.80,0.00,2015-08-24,1,19,2015-08-24 09:00:00.0000000
254328,7,5,1595,4,7021,2015-08-21,527924.40,79188.66,607113.06,0.00,2015-08-24,1,19,2015-08-24 09:00:00.0000000
254805,4,5,1596,4,4781,2015-08-24,1199982.00,179997.30,1379979.30,0.00,2015-08-24,1,19,2015-08-24 09:00:00.0000000
254809,7,5,1597,4,358,2015-08-24,527749.10,79162.37,606911.47,0.00,2015-08-24,1,19,2015-08-24 09:00:00.0000000
254813,4,5,1598,4,2956,2015-08-24,2010.00,301.50,2311.50,0.00,2015-08-24,1,19,2015-08-24 09:00:00.0000000
254815,7,5,1599,4,8655,2015-08-24,230.40,34.56,264.96,0.00,2015-08-24,1,19,2015-08-24 09:00:00.0000000
254816,4,7,NULL,4,NULL,2015-08-24,0.00,0.00,-6890346.90,0.00,2015-08-24,1,19,2015-08-24 09:00:00.0000000
254817,7,7,NULL,4,NULL,2015-08-24,0.00,0.00,-3029922.38,0.00,2015-08-24,1,19,2015-08-24 09:00:00.0000000
255193,4,5,1600,4,6175,2015-08-25,1203240.00,180486.00,1383726.00,0.00,2015-08-31,1,19,2015-08-31 09:00:00.0000000
255197,7,5,1601,4,4706,2015-08-25,526930.20,79039.53,605969.73,0.00,2015-08-31,1,19,2015-08-31 09:00:00.0000000
255529,4,5,1602,4,9255,2015-08-26,1205718.00,180857.70,1386575.70,0.00,2015-08-31,1,19,2015-08-31 09:00:00.0000000
255533,7,5,1603,4,6790,2015-08-26,529175.10,79376.27,608551.37,0.00,2015-08-31,1,19,2015-08-31 09:00:00.0000000
255810,4,5,1604,4,9090,2015-08-27,1209228.00,181384.20,1390612.20,0.00,2015-08-31,1,19,2015-08-31 09:00:00.0000000
255814,7,5,1605,4,3984,2015-08-27,530211.80,79531.77,609743.57,0.00,2015-08-31,1,19,2015-08-31 09:00:00.0000000
256295,4,5,1606,4,4373,2015-08-28,1212048.00,181807.20,1393855.20,0.00,2015-08-31,1,19,2015-08-31 09:00:00.0000000
256299,7,5,1607,4,6794,2015-08-28,531659.70,79748.96,611408.66,0.00,2015-08-31,1,19,2015-08-31 09:00:00.0000000
256930,4,5,1608,4,7084,2015-08-31,1216866.00,182529.90,1399395.90,0.00,2015-08-31,1,19,2015-08-31 09:00:00.0000000
256934,7,5,1609,4,5693,2015-08-31,532310.10,79846.52,612156.62,0.00,2015-08-31,1,19,2015-08-31 09:00:00.0000000
256936,4,5,1610,4,5147,2015-08-31,360.00,54.00,414.00,0.00,2015-08-31,1,19,2015-08-31 09:00:00.0000000
256938,7,5,1611,4,3003,2015-08-31,76.80,11.52,88.32,0.00,2015-08-31,1,19,2015-08-31 09:00:00.0000000
256939,4,7,NULL,4,NULL,2015-08-31,0.00,0.00,-6954579.00,0.00,2015-08-31,1,19,2015-08-31 09:00:00.0000000
256940,7,7,NULL,4,NULL,2015-08-31,0.00,0.00,-3047918.27,0.00,2015-08-31,1,19,2015-08-31 09:00:00.0000000
257129,4,5,1612,4,9320,2015-09-01,1215714.00,182357.10,1398071.10,0.00,2015-09-07,1,5,2015-09-07 09:00:00.0000000
257133,7,5,1613,4,802,2015-09-01,531772.80,79765.92,611538.72,0.00,2015-09-07,1,5,2015-09-07 09:00:00.0000000
257391,4,5,1614,4,8615,2015-09-02,1216674.00,182501.10,1399175.10,0.00,2015-09-07,1,5,2015-09-07 09:00:00.0000000
257395,7,5,1615,4,4188,2015-09-02,532072.50,79810.88,611883.38,0.00,2015-09-07,1,5,2015-09-07 09:00:00.0000000
257771,4,5,1616,4,9563,2015-09-03,1221582.00,183237.30,1404819.30,0.00,2015-09-07,1,5,2015-09-07 09:00:00.0000000
257775,7,5,1617,4,9891,2015-09-03,531761.80,79764.27,611526.07,0.00,2015-09-07,1,5,2015-09-07 09:00:00.0000000
258112,4,5,1618,4,6889,2015-09-04,1223628.00,183544.20,1407172.20,0.00,2015-09-07,1,5,2015-09-07 09:00:00.0000000
258116,7,5,1619,4,5151,2015-09-04,532052.50,79807.88,611860.38,0.00,2015-09-07,1,5,2015-09-07 09:00:00.0000000
258780,4,5,1620,4,3647,2015-09-07,1228056.00,184208.40,1412264.40,0.00,2015-09-07,1,5,2015-09-07 09:00:00.0000000
258784,7,5,1621,4,9839,2015-09-07,533023.20,79953.48,612976.68,0.00,2015-09-07,1,5,2015-09-07 09:00:00.0000000
258791,4,5,1622,4,8991,2015-09-07,3558.00,533.70,4091.70,0.00,2015-09-07,1,5,2015-09-07 09:00:00.0000000
258793,7,5,1623,4,2439,2015-09-07,153.60,23.04,176.64,0.00,2015-09-07,1,5,2015-09-07 09:00:00.0000000
258794,4,7,NULL,4,NULL,2015-09-07,0.00,0.00,-7025593.80,0.00,2015-09-07,1,5,2015-09-07 09:00:00.0000000
258795,7,7,NULL,4,NULL,2015-09-07,0.00,0.00,-3059961.87,0.00,2015-09-07,1,5,2015-09-07 09:00:00.0000000
259246,4,5,1624,4,1077,2015-09-08,1232622.00,184893.30,1417515.30,0.00,2015-09-14,1,3,2015-09-14 09:00:00.0000000
259250,7,5,1625,4,1077,2015-09-08,534637.50,80195.63,614833.13,0.00,2015-09-14,1,3,2015-09-14 09:00:00.0000000
259690,4,5,1626,4,3483,2015-09-09,1234776.00,185216.40,1419992.40,0.00,2015-09-14,1,3,2015-09-14 09:00:00.0000000
259694,7,5,1627,4,3461,2015-09-09,534993.80,80249.07,615242.87,0.00,2015-09-14,1,3,2015-09-14 09:00:00.0000000
260053,4,5,1628,4,9319,2015-09-10,1234896.00,185234.40,1420130.40,0.00,2015-09-14,1,3,2015-09-14 09:00:00.0000000
260057,7,5,1629,4,212,2015-09-10,536977.00,80546.55,617523.55,0.00,2015-09-14,1,3,2015-09-14 09:00:00.0000000
260386,4,5,1630,4,4681,2015-09-11,1236396.00,185459.40,1421855.40,0.00,2015-09-14,1,3,2015-09-14 09:00:00.0000000
260390,7,5,1631,4,6644,2015-09-11,539857.70,80978.66,620836.36,0.00,2015-09-14,1,3,2015-09-14 09:00:00.0000000
261138,4,5,1632,4,4900,2015-09-14,1243944.00,186591.60,1430535.60,0.00,2015-09-14,1,3,2015-09-14 09:00:00.0000000
261142,7,5,1633,4,8096,2015-09-14,540188.40,81028.26,621216.66,0.00,2015-09-14,1,3,2015-09-14 09:00:00.0000000
261144,7,5,1634,4,7833,2015-09-14,268.80,40.32,309.12,0.00,2015-09-14,1,3,2015-09-14 09:00:00.0000000
261145,4,7,NULL,4,NULL,2015-09-14,0.00,0.00,-7110029.10,0.00,2015-09-14,1,3,2015-09-14 09:00:00.0000000
261146,7,7,NULL,4,NULL,2015-09-14,0.00,0.00,-3089961.69,0.00,2015-09-14,1,3,2015-09-14 09:00:00.0000000
261371,4,5,1635,4,124,2015-09-15,1242516.00,186377.40,1428893.40,0.00,2015-09-21,1,15,2015-09-21 09:00:00.0000000
261375,7,5,1636,4,8040,2015-09-15,539722.60,80958.39,620680.99,0.00,2015-09-21,1,15,2015-09-21 09:00:00.0000000
261755,4,5,1637,4,7823,2015-09-16,1243422.00,186513.30,1429935.30,0.00,2015-09-21,1,15,2015-09-21 09:00:00.0000000
261759,7,5,1638,4,9365,2015-09-16,543369.30,81505.40,624874.70,0.00,2015-09-21,1,15,2015-09-21 09:00:00.0000000
261996,4,5,1639,4,4280,2015-09-17,1242594.00,186389.10,1428983.10,0.00,2015-09-21,1,15,2015-09-21 09:00:00.0000000
262000,7,5,1640,4,7759,2015-09-17,543190.00,81478.50,624668.50,0.00,2015-09-21,1,15,2015-09-21 09:00:00.0000000
262464,4,5,1641,4,1141,2015-09-18,1243926.00,186588.90,1430514.90,0.00,2015-09-21,1,15,2015-09-21 09:00:00.0000000
262468,7,5,1642,4,6474,2015-09-18,544375.90,81656.39,626032.29,0.00,2015-09-21,1,15,2015-09-21 09:00:00.0000000
263045,4,5,1643,4,2472,2015-09-21,1243278.00,186491.70,1429769.70,0.00,2015-09-21,1,15,2015-09-21 09:00:00.0000000
263049,7,5,1644,4,5594,2015-09-21,545774.10,81866.12,627640.22,0.00,2015-09-21,1,15,2015-09-21 09:00:00.0000000
263052,4,5,1645,4,4631,2015-09-21,1026.00,153.90,1179.90,0.00,2015-09-21,1,15,2015-09-21 09:00:00.0000000
263055,7,5,1646,4,74,2015-09-21,2807.50,421.13,3228.63,0.00,2015-09-21,1,15,2015-09-21 09:00:00.0000000
263056,4,7,NULL,4,NULL,2015-09-21,0.00,0.00,-7149276.30,0.00,2015-09-21,1,15,2015-09-21 09:00:00.0000000
263057,7,7,NULL,4,NULL,2015-09-21,0.00,0.00,-3127125.33,0.00,2015-09-21,1,15,2015-09-21 09:00:00.0000000
263452,4,5,1647,4,8769,2015-09-22,1247328.00,187099.20,1434427.20,0.00,2015-09-28,1,3,2015-09-28 09:00:00.0000000
263456,7,5,1648,4,6119,2015-09-22,549166.20,82374.93,631541.13,0.00,2015-09-28,1,3,2015-09-28 09:00:00.0000000
263941,4,5,1649,4,3853,2015-09-23,1252482.00,187872.30,1440354.30,0.00,2015-09-28,1,3,2015-09-28 09:00:00.0000000
263945,7,5,1650,4,7935,2015-09-23,550367.30,82555.10,632922.40,0.00,2015-09-28,1,3,2015-09-28 09:00:00.0000000
264469,4,5,1651,4,5801,2015-09-24,1256274.00,188441.10,1444715.10,0.00,2015-09-28,1,3,2015-09-28 09:00:00.0000000
264473,7,5,1652,4,3080,2015-09-24,550246.60,82536.99,632783.59,0.00,2015-09-28,1,3,2015-09-28 09:00:00.0000000
264697,4,5,1653,4,5716,2015-09-25,1256664.00,188499.60,1445163.60,0.00,2015-09-28,1,3,2015-09-28 09:00:00.0000000
264701,7,5,1654,4,9113,2015-09-25,549992.50,82498.88,632491.38,0.00,2015-09-28,1,3,2015-09-28 09:00:00.0000000
265271,4,5,1655,4,1334,2015-09-28,1256232.00,188434.80,1444666.80,0.00,2015-09-28,1,3,2015-09-28 09:00:00.0000000
265275,7,5,1656,4,8081,2015-09-28,551992.20,82798.83,634791.03,0.00,2015-09-28,1,3,2015-09-28 09:00:00.0000000
265281,4,5,1657,4,3019,2015-09-28,3144.00,471.60,3615.60,0.00,2015-09-28,1,3,2015-09-28 09:00:00.0000000
265282,4,7,NULL,4,NULL,2015-09-28,0.00,0.00,-7212942.60,0.00,2015-09-28,1,3,2015-09-28 09:00:00.0000000
265283,7,7,NULL,4,NULL,2015-09-28,0.00,0.00,-3164529.53,0.00,2015-09-28,1,3,2015-09-28 09:00:00.0000000
265556,4,5,1658,4,437,2015-09-29,1260420.00,189063.00,1449483.00,0.00,2015-10-05,1,2,2015-10-05 09:00:00.0000000
265560,7,5,1659,4,5908,2015-09-29,552372.40,82855.86,635228.26,0.00,2015-10-05,1,2,2015-10-05 09:00:00.0000000
265989,4,5,1660,4,773,2015-09-30,1265826.00,189873.90,1455699.90,0.00,2015-10-05,1,2,2015-10-05 09:00:00.0000000
265993,7,5,1661,4,4254,2015-09-30,560283.10,84042.47,644325.57,0.00,2015-10-05,1,2,2015-10-05 09:00:00.0000000
266400,4,5,1662,4,7024,2015-10-01,1267662.00,190149.30,1457811.30,0.00,2015-10-05,1,2,2015-10-05 09:00:00.0000000
266404,7,5,1663,4,8828,2015-10-01,560303.30,84045.50,644348.80,0.00,2015-10-05,1,2,2015-10-05 09:00:00.0000000
266620,4,5,1664,4,3820,2015-10-02,1268544.00,190281.60,1458825.60,0.00,2015-10-05,1,2,2015-10-05 09:00:00.0000000
266624,7,5,1665,4,4332,2015-10-02,560460.50,84069.08,644529.58,0.00,2015-10-05,1,2,2015-10-05 09:00:00.0000000
267284,4,5,1666,4,752,2015-10-05,1273230.00,190984.50,1464214.50,0.00,2015-10-05,1,2,2015-10-05 09:00:00.0000000
267288,7,5,1667,4,756,2015-10-05,561363.70,84204.56,645568.26,0.00,2015-10-05,1,2,2015-10-05 09:00:00.0000000
267291,4,5,1668,4,5191,2015-10-05,1428.00,214.20,1642.20,0.00,2015-10-05,1,2,2015-10-05 09:00:00.0000000
267293,7,5,1669,4,5571,2015-10-05,237.50,35.63,273.13,0.00,2015-10-05,1,2,2015-10-05 09:00:00.0000000
267294,4,7,NULL,4,NULL,2015-10-05,0.00,0.00,-7287676.50,0.00,2015-10-05,1,2,2015-10-05 09:00:00.0000000
267295,7,7,NULL,4,NULL,2015-10-05,0.00,0.00,-3214273.60,0.00,2015-10-05,1,2,2015-10-05 09:00:00.0000000
267511,4,5,1670,4,9053,2015-10-06,1273542.00,191031.30,1464573.30,0.00,2015-10-12,1,9,2015-10-12 09:00:00.0000000
267515,7,5,1671,4,6296,2015-10-06,560323.50,84048.53,644372.03,0.00,2015-10-12,1,9,2015-10-12 09:00:00.0000000
268024,4,5,1672,4,5612,2015-10-07,1278414.00,191762.10,1470176.10,0.00,2015-10-12,1,9,2015-10-12 09:00:00.0000000
268028,7,5,1673,4,1430,2015-10-07,561789.20,84268.38,646057.58,0.00,2015-10-12,1,9,2015-10-12 09:00:00.0000000
268285,4,5,1674,4,6102,2015-10-08,1278468.00,191770.20,1470238.20,0.00,2015-10-12,1,9,2015-10-12 09:00:00.0000000
268289,7,5,1675,4,1909,2015-10-08,562037.40,84305.61,646343.01,0.00,2015-10-12,1,9,2015-10-12 09:00:00.0000000
268665,4,5,1676,4,7499,2015-10-09,1279518.00,191927.70,1471445.70,0.00,2015-10-12,1,9,2015-10-12 09:00:00.0000000
268669,7,5,1677,4,6723,2015-10-09,562086.50,84312.98,646399.48,0.00,2015-10-12,1,9,2015-10-12 09:00:00.0000000
269308,4,5,1678,4,3190,2015-10-12,1279158.00,191873.70,1471031.70,0.00,2015-10-12,1,9,2015-10-12 09:00:00.0000000
269312,7,5,1679,4,1101,2015-10-12,566177.60,84926.64,651104.24,0.00,2015-10-12,1,9,2015-10-12 09:00:00.0000000
269315,4,5,1680,4,1007,2015-10-12,372.00,55.80,427.80,0.00,2015-10-12,1,9,2015-10-12 09:00:00.0000000
269317,7,5,1681,4,1195,2015-10-12,115.20,17.28,132.48,0.00,2015-10-12,1,9,2015-10-12 09:00:00.0000000
269318,4,7,NULL,4,NULL,2015-10-12,0.00,0.00,-7347892.80,0.00,2015-10-12,1,9,2015-10-12 09:00:00.0000000
269319,7,7,NULL,4,NULL,2015-10-12,0.00,0.00,-3234408.82,0.00,2015-10-12,1,9,2015-10-12 09:00:00.0000000
269592,4,5,1682,4,5429,2015-10-13,1280142.00,192021.30,1472163.30,0.00,2015-10-19,1,9,2015-10-19 09:00:00.0000000
269596,7,5,1683,4,36,2015-10-13,565607.70,84841.16,650448.86,0.00,2015-10-19,1,9,2015-10-19 09:00:00.0000000
269871,4,5,1684,4,5045,2015-10-14,1280778.00,192116.70,1472894.70,0.00,2015-10-19,1,9,2015-10-19 09:00:00.0000000
269875,7,5,1685,4,5633,2015-10-14,566408.40,84961.26,651369.66,0.00,2015-10-19,1,9,2015-10-19 09:00:00.0000000
270327,4,5,1686,4,1969,2015-10-15,1282434.00,192365.10,1474799.10,0.00,2015-10-19,1,9,2015-10-19 09:00:00.0000000
270331,7,5,1687,4,3042,2015-10-15,566934.70,85040.21,651974.91,0.00,2015-10-19,1,9,2015-10-19 09:00:00.0000000
270630,4,5,1688,4,3774,2015-10-16,1285152.00,192772.80,1477924.80,0.00,2015-10-19,1,9,2015-10-19 09:00:00.0000000
270634,7,5,1689,4,4125,2015-10-16,568269.20,85240.38,653509.58,0.00,2015-10-19,1,9,2015-10-19 09:00:00.0000000
271312,4,5,1690,4,1276,2015-10-19,1287882.00,193182.30,1481064.30,0.00,2015-10-19,1,9,2015-10-19 09:00:00.0000000
271316,7,5,1691,4,472,2015-10-19,569826.60,85473.99,655300.59,0.00,2015-10-19,1,9,2015-10-19 09:00:00.0000000
271319,4,5,1692,4,476,2015-10-19,1290.00,193.50,1483.50,0.00,2015-10-19,1,9,2015-10-19 09:00:00.0000000
271321,7,5,1693,4,4523,2015-10-19,285.00,42.75,327.75,0.00,2015-10-19,1,9,2015-10-19 09:00:00.0000000
271322,4,7,NULL,4,NULL,2015-10-19,0.00,0.00,-7380329.70,0.00,2015-10-19,1,9,2015-10-19 09:00:00.0000000
271323,7,7,NULL,4,NULL,2015-10-19,0.00,0.00,-3262931.35,0.00,2015-10-19,1,9,2015-10-19 09:00:00.0000000
271829,4,5,1694,4,7916,2015-10-20,1293966.00,194094.90,1488060.90,0.00,2015-10-26,1,16,2015-10-26 09:00:00.0000000
271833,7,5,1695,4,2284,2015-10-20,572617.90,85892.69,658510.59,0.00,2015-10-26,1,16,2015-10-26 09:00:00.0000000
272213,4,5,1696,4,7224,2015-10-21,1294872.00,194230.80,1489102.80,0.00,2015-10-26,1,16,2015-10-26 09:00:00.0000000
272217,7,5,1697,4,4742,2015-10-21,572058.60,85808.79,657867.39,0.00,2015-10-26,1,16,2015-10-26 09:00:00.0000000
272746,4,5,1698,4,6310,2015-10-22,1299384.00,194907.60,1494291.60,0.00,2015-10-26,1,16,2015-10-26 09:00:00.0000000
272750,7,5,1699,4,2613,2015-10-22,573307.00,85996.05,659303.05,0.00,2015-10-26,1,16,2015-10-26 09:00:00.0000000
273140,4,5,1700,4,9148,2015-10-23,1301760.00,195264.00,1497024.00,0.00,2015-10-26,1,16,2015-10-26 09:00:00.0000000
273144,7,5,1701,4,9454,2015-10-23,575604.90,86340.74,661945.64,0.00,2015-10-26,1,16,2015-10-26 09:00:00.0000000
